ImageNumber,ObjectNumber,Metadata_Date,Metadata_FileLocation,Metadata_Frame,Metadata_Plate,Metadata_Researcher,Metadata_Series,Metadata_Well,FileName_RawImage,FileName_WellMask,PathName_RawImage,PathName_WellMask,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Compactness,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity
18,6,20211112,file:/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1/202111125-p01-NJW_C04.TIF,0,p01,NJW,0,C04,TimePoint_1/202111125-p01-NJW_C04.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1,/var/lib/condor/execute/slot1/dir_36218/Core_imgproc/cp_pipelines/masks,3028,3549,126,176,105,7,114.73513870541612,90.83982826948481,3.735126621602255,0.9920763100373117,62.091620541406975,1,0.8531980839673148,0.2677285407719406,175.85748572117407,168.01190434013895,11.0,5.019029781437223,5.0,20.0,22.094164447426746,-0.19216445370129046,376.99494936611666,0.9483244597557157
18,7,20211112,file:/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1/202111125-p01-NJW_C04.TIF,0,p01,NJW,0,C04,TimePoint_1/202111125-p01-NJW_C04.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1,/var/lib/condor/execute/slot1/dir_36218/Core_imgproc/cp_pipelines/masks,1614,1890,147,97,126,7,135.96220570012392,50.91449814126394,2.1257246851997342,0.9715635892950437,45.332202959955,1,0.8539682539682539,0.4704278060853584,93.38119909333047,89.05054744357274,11.0,4.988418663379228,5.0,20.0,22.110686652178646,-0.22386791831709407,207.63961030678928,0.9647340107591154
18,8,20211112,file:/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1/202111125-p01-NJW_C04.TIF,0,p01,NJW,0,C04,TimePoint_1/202111125-p01-NJW_C04.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1,/var/lib/condor/execute/slot1/dir_36218/Core_imgproc/cp_pipelines/masks,1408,1659,168,86,147,7,156.9474431818182,45.68607954545455,2.012706418939805,0.9622762365075693,42.34053942720982,0,0.8487040385774564,0.49684344949163073,81.39521482500628,78.05767098754612,11.0,4.925224804646363,5.0,20.0,22.145549078395923,0.6556046446753868,188.71067811865476,0.9650445510623715
19,1,20211112,file:/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1/202111125-p01-NJW_D08.TIF,0,p01,NJW,0,D08,TimePoint_1/202111125-p01-NJW_D08.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1,/var/lib/condor/execute/slot1/dir_36218/Core_imgproc/cp_pipelines/masks,3530,4116,21,203,0,7,9.790934844192634,104.87365439093485,4.246861481933106,0.9941236842046057,67.04129766729702,1,0.8576287657920311,0.23546800484408914,204.47570933300523,195.0230755577401,11.0,5.049344449649371,5.0,20.0,22.13453142803879,0.06908299518670308,434.03657992645924,0.9556036816459123
19,2,20211112,file:/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1/202111125-p01-NJW_D08.TIF,0,p01,NJW,0,D08,TimePoint_1/202111125-p01-NJW_D08.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1,/var/lib/condor/execute/slot1/dir_36218/Core_imgproc/cp_pipelines/masks,3427,3885,42,192,21,7,30.967901955062736,101.0907499270499,3.958713845968348,0.9934741227350351,66.05597565555597,1,0.8821106821106821,0.2526072959323455,196.5595276405125,184.09780009549272,11.0,5.109358101249834,5.0,20.0,22.419134982820044,-0.028768610647600838,412.8944443027283,0.9650802590819487
19,3,20211112,file:/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1/202111125-p01-NJW_D08.TIF,0,p01,NJW,0,D08,TimePoint_1/202111125-p01-NJW_D08.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1,/var/lib/condor/execute/slot1/dir_36218/Core_imgproc/cp_pipelines/masks,4316,5145,63,252,42,7,51.84244670991659,128.99420759962928,5.558153684901928,0.9964062473737232,74.1303033521175,1,0.8388726919339164,0.17991585995838558,257.48655795236516,244.00204917172314,11.0,4.866873390607294,5.0,20.0,21.80987173687004,-0.24578575184908247,549.048773235279,0.941330425299891
19,4,20211112,file:/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1/202111125-p01-NJW_D08.TIF,0,p01,NJW,0,D08,TimePoint_1/202111125-p01-NJW_D08.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1,/var/lib/condor/execute/slot1/dir_36218/Core_imgproc/cp_pipelines/masks,2585,3066,84,159,63,13,72.35938104448742,83.81392649903289,3.1561765095204812,0.9898874115022809,57.370063823743436,1,0.8431180691454664,0.3168390604845894,153.19686519109186,145.08618128546908,10.44030650891055,5.001864526660926,5.0,20.0,21.731779933130174,-0.08392297227555248,320.1959594928933,0.9507171754321442
19,5,20211112,file:/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1/202111125-p01-NJW_D08.TIF,0,p01,NJW,0,D08,TimePoint_1/202111125-p01-NJW_D08.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1,/var/lib/condor/execute/slot1/dir_36218/Core_imgproc/cp_pipelines/masks,4471,5250,105,257,84,7,94.09796466114963,130.3399686870946,5.339700356670104,0.9963719646737002,75.44967862430504,1,0.8516190476190476,0.187276426241942,260.592485747833,249.00803199896987,11.0,5.010952120255497,5.0,20.0,22.177795437233563,0.0974251069590523,547.7289680818844,0.9502656748140277
19,6,20211112,file:/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1/202111125-p01-NJW_D08.TIF,0,p01,NJW,0,D08,TimePoint_1/202111125-p01-NJW_D08.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1,/var/lib/condor/execute/slot1/dir_36218/Core_imgproc/cp_pipelines/masks,4144,4914,126,241,105,7,114.57335907335907,124.37934362934362,4.803962720093466,0.9961273787556171,72.63817641834433,1,0.8433048433048433,0.20816148214833438,245.94785224797695,233.0085835328819,10.198039027185569,5.013878195093727,5.0,20.0,21.624181202135027,0.24573118828002172,500.16652224137044,0.9439635535307517
19,7,20211112,file:/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1/202111125-p01-NJW_D08.TIF,0,p01,NJW,0,D08,TimePoint_1/202111125-p01-NJW_D08.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1,/var/lib/condor/execute/slot1/dir_36218/Core_imgproc/cp_pipelines/masks,4583,5376,147,263,126,7,135.647174339952,134.7152520183286,5.618655283453396,0.996652777646363,76.38885280930229,1,0.8524925595238095,0.17797852858938334,268.25247459091867,255.0019607767752,10.770329614269007,5.005704927995721,5.0,20.0,21.92993234657317,0.1047281943592178,568.8477631085024,0.9541952946075369
19,8,20211112,file:/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1/202111125-p01-NJW_D08.TIF,0,p01,NJW,0,D08,TimePoint_1/202111125-p01-NJW_D08.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1,/var/lib/condor/execute/slot1/dir_36218/Core_imgproc/cp_pipelines/masks,3494,4116,168,203,147,7,156.73926731539783,104.08328563251288,4.232906638414381,0.9942319001178108,66.69856797041942,1,0.8488824101068999,0.23624428446515264,204.55897440466924,195.0,11.0,5.012500315269574,5.0,20.0,21.939299314584687,0.21603103229272302,431.10764773832466,0.9559507523939809
19,9,20211112,file:/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1/202111125-p01-NJW_D08.TIF,0,p01,NJW,0,D08,TimePoint_1/202111125-p01-NJW_D08.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1,/var/lib/condor/execute/slot1/dir_36218/Core_imgproc/cp_pipelines/masks,4317,5040,189,247,168,7,177.87190178364605,127.50637016446606,5.17279812178389,0.9961841165865305,74.13889070266494,1,0.856547619047619,0.19331896904863943,252.3787928857711,239.0188277102873,11.0,5.008548881898825,5.0,20.0,22.026764333297468,0.06934038003123658,529.7350647362944,0.9452594701116707
19,10,20211112,file:/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1/202111125-p01-NJW_D08.TIF,0,p01,NJW,0,D08,TimePoint_1/202111125-p01-NJW_D08.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1,/var/lib/condor/execute/slot1/dir_36218/Core_imgproc/cp_pipelines/masks,4694,5439,210,266,189,7,198.97805709416275,135.9535577332765,5.397465222555573,0.9966585953291509,77.30838520488481,1,0.8630262915977202,0.18527215253209608,271.33743970492725,258.0174412709342,11.0,5.08800827986846,5.0,20.0,22.16287854438129,-0.011987149683322817,564.2497833620557,0.9560081466395112
19,11,20211112,file:/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1/202111125-p01-NJW_D08.TIF,0,p01,NJW,0,D08,TimePoint_1/202111125-p01-NJW_D08.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1,/var/lib/condor/execute/slot1/dir_36218/Core_imgproc/cp_pipelines/masks,5161,5985,231,293,210,8,220.15675256733192,149.68823871342764,6.214346489487137,0.9973248476792568,81.06287245328883,1,0.8623224728487886,0.16091796646545353,302.0540787664593,284.0281676172277,11.0,5.0131294315453285,5.0,20.0,22.079199046200426,0.18520709221635367,634.8477631085024,0.9421321650237313
19,12,20211112,file:/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1/202111125-p01-NJW_D08.TIF,0,p01,NJW,0,D08,TimePoint_1/202111125-p01-NJW_D08.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1,/var/lib/condor/execute/slot1/dir_36218/Core_imgproc/cp_pipelines/masks,4072,4704,252,231,231,7,240.82809430255404,118.87156188605108,4.66255540497093,0.9955197094573007,72.00438477038452,1,0.8656462585034014,0.21447466317158645,235.04403035124204,223.0201784592596,11.0,5.082532368403777,5.0,20.0,22.224414354673915,-0.13011115525051425,488.45079348883235,0.95992456388496
19,13,20211112,file:/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1/202111125-p01-NJW_D08.TIF,0,p01,NJW,0,D08,TimePoint_1/202111125-p01-NJW_D08.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1,/var/lib/condor/execute/slot1/dir_36218/Core_imgproc/cp_pipelines/masks,3832,4431,273,218,252,7,261.8475991649269,112.88491649269311,4.365217258789882,0.9949658763305415,69.8502250205763,1,0.8648160686075378,0.22908367229291543,221.3544008156012,210.00952359357422,11.0,5.093154085231965,5.0,20.0,22.182875239946565,-0.15575484209427573,458.48023074035524,0.963298139768728
19,14,20211112,file:/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1/202111125-p01-NJW_D08.TIF,0,p01,NJW,0,D08,TimePoint_1/202111125-p01-NJW_D08.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1,/var/lib/condor/execute/slot1/dir_36218/Core_imgproc/cp_pipelines/masks,2254,2646,294,133,273,7,282.9232475598935,68.68012422360249,2.673747125102221,0.9852801337254858,53.571279001280686,1,0.8518518518518519,0.3740069472582485,129.97136657974923,125.00399993600205,11.0,5.06432641156476,5.0,20.0,22.218284115202987,-0.05930826893505761,275.1959594928933,0.968213058419244
19,15,20211112,file:/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1/202111125-p01-NJW_D08.TIF,0,p01,NJW,0,D08,TimePoint_1/202111125-p01-NJW_D08.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1,/var/lib/condor/execute/slot1/dir_36218/Core_imgproc/cp_pipelines/masks,2885,3360,315,167,294,7,303.85961871750436,86.10953206239168,3.4350571024406644,0.9909625020127687,60.60772299435893,1,0.8586309523809523,0.2911159757109958,165.95941529142348,159.00314462299164,11.0,5.083309959649131,5.0,20.0,22.26165987646312,0.2653572934380005,352.89444430272835,0.9690964057776285
19,16,20211112,file:/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1/202111125-p01-NJW_D08.TIF,0,p01,NJW,0,D08,TimePoint_1/202111125-p01-NJW_D08.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1,/var/lib/condor/execute/slot1/dir_36218/Core_imgproc/cp_pipelines/masks,2907,3381,336,168,315,7,324.9721362229102,87.60887512899897,3.4611590179230047,0.9913435281669708,60.8383707584705,1,0.8598047914818101,0.2889205595067073,168.48159222792594,160.0124995117569,11.0,5.0436943935872725,5.0,20.0,22.12055462366961,0.15186650643136979,355.58073580374355,0.9584569732937686
19,17,20211112,file:/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1/202111125-p01-NJW_D08.TIF,0,p01,NJW,0,D08,TimePoint_1/202111125-p01-NJW_D08.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1,/var/lib/condor/execute/slot1/dir_36218/Core_imgproc/cp_pipelines/masks,3725,4263,357,218,336,15,346.0587919463087,113.9296644295302,4.456486225404482,0.9945118999409728,68.86811529393324,1,0.8737977949800609,0.22439203206764932,214.25077645710542,202.06187171260194,11.0,5.066121470237771,5.0,20.0,22.4156703328135,0.18367683228290357,456.73506473629425,0.9556182657773217
19,18,20211112,file:/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1/202111125-p01-NJW_D08.TIF,0,p01,NJW,0,D08,TimePoint_1/202111125-p01-NJW_D08.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1,/var/lib/condor/execute/slot1/dir_36218/Core_imgproc/cp_pipelines/masks,3714,4389,378,216,357,7,367.19574582660204,111.28379106085083,4.795281724891413,0.9949065460677091,68.76635564828483,1,0.8462064251537936,0.2085383210769842,219.1506433626049,208.0,11.0,4.914013365416331,5.0,20.0,22.09073769764973,-0.0937312358893015,473.0782104868019,0.9395395901846699
19,19,20211112,file:/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1/202111125-p01-NJW_D08.TIF,0,p01,NJW,0,D08,TimePoint_1/202111125-p01-NJW_D08.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1,/var/lib/condor/execute/slot1/dir_36218/Core_imgproc/cp_pipelines/masks,4500,5208,399,255,378,7,388.00244444444445,130.21133333333333,5.44409006252736,0.9963197978808204,75.6939756606048,1,0.8640552995391705,0.18368542557427142,259.4165148608716,247.00809703327542,11.0,5.058375626694679,5.0,20.0,22.235582596140464,0.013410980135093759,554.8477631085024,0.9572431397574984
19,20,20211112,file:/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1/202111125-p01-NJW_D08.TIF,0,p01,NJW,0,D08,TimePoint_1/202111125-p01-NJW_D08.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1,/var/lib/condor/execute/slot1/dir_36218/Core_imgproc/cp_pipelines/masks,739,882,420,47,399,5,409.2083897158322,25.77401894451962,1.2934534247309493,0.8663782048753329,30.67448489476694,1,0.8378684807256236,0.7731240884904763,43.55468506399102,41.19465984809196,11.0,4.612276263610628,4.123105625617661,20.0,21.750705884789873,1.9851168755849915,109.59797974644665,0.9634941329856584
19,21,20211112,file:/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1/202111125-p01-NJW_D08.TIF,0,p01,NJW,0,D08,TimePoint_1/202111125-p01-NJW_D08.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1,/var/lib/condor/execute/slot1/dir_36218/Core_imgproc/cp_pipelines/masks,3141,3675,441,182,420,7,430.03693091372173,93.87074180197389,3.8870021686573217,0.9925318515146996,63.239587364349134,1,0.8546938775510204,0.2572676722599894,181.60159787626313,174.0028735394907,11.0,5.05392669460662,5.0,20.0,22.15280750947193,-0.13222892530285496,391.69343417595167,0.9579139981701739
19,22,20211112,file:/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1/202111125-p01-NJW_D08.TIF,0,p01,NJW,0,D08,TimePoint_1/202111125-p01-NJW_D08.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1,/var/lib/condor/execute/slot1/dir_36218/Core_imgproc/cp_pipelines/masks,2922,3423,462,170,441,7,451.08008213552364,87.96919917864476,3.5299923374221254,0.9915064028912983,60.995130541020615,1,0.8536371603856266,0.283286733911235,169.78004902609072,162.01234520862909,11.0,5.018943314887606,5.0,20.0,22.081233814053174,-0.06568369797204837,360.0243866176395,0.9496262593435164
19,23,20211112,file:/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1/202111125-p01-NJW_D08.TIF,0,p01,NJW,0,D08,TimePoint_1/202111125-p01-NJW_D08.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1,/var/lib/condor/execute/slot1/dir_36218/Core_imgproc/cp_pipelines/masks,3955,4557,483,225,462,8,471.93754740834385,115.84399494310999,4.596717870992792,0.995187679720698,70.96240130821087,1,0.8678955453149002,0.2175465251653614,227.5441324057935,216.03703386225243,11.0,5.1071625464313914,5.0,20.0,22.296401692018012,-0.018828923895906454,477.97160876900364,0.9578590457737951
19,24,20211112,file:/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1/202111125-p01-NJW_D08.TIF,0,p01,NJW,0,D08,TimePoint_1/202111125-p01-NJW_D08.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1,/var/lib/condor/execute/slot1/dir_36218/Core_imgproc/cp_pipelines/masks,2941,3423,504,170,483,7,493.0278816729004,88.33390003400204,3.6204964202346286,0.9914413385492726,61.19311645165748,1,0.8591878469179083,0.27620521716610186,169.82879389561063,162.02777539668932,11.0,5.03255393596336,5.0,20.0,22.171649688038013,0.022282468649940167,365.79393923934,0.96016976820111
19,25,20211112,file:/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1/202111125-p01-NJW_D08.TIF,0,p01,NJW,0,D08,TimePoint_1/202111125-p01-NJW_D08.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1,/var/lib/condor/execute/slot1/dir_36218/Core_imgproc/cp_pipelines/masks,3324,3864,525,191,504,7,514.0201564380264,98.78850782190132,3.8654451779097623,0.9932969612440525,65.05573185123414,1,0.860248447204969,0.2587024143337481,192.04929584515253,183.0109286354233,11.0,5.073397206854175,5.0,20.0,22.19906008627769,-0.1570616462282911,401.82337649086287,0.9590305828043855
19,26,20211112,file:/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1/202111125-p01-NJW_D08.TIF,0,p01,NJW,0,D08,TimePoint_1/202111125-p01-NJW_D08.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1,/var/lib/condor/execute/slot1/dir_36218/Core_imgproc/cp_pipelines/masks,2799,3297,546,164,525,7,534.7488388710253,84.84887459807074,3.3305607776911437,0.9909326900577589,59.69755008133684,1,0.8489535941765242,0.3002497377313239,163.3389058842214,156.01281998605114,11.0,5.052897758864335,5.0,20.0,21.94609028540669,0.36415886523932467,342.2670273047588,0.9615252490553075
19,27,20211112,file:/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1/202111125-p01-NJW_D08.TIF,0,p01,NJW,0,D08,TimePoint_1/202111125-p01-NJW_D08.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1,/var/lib/condor/execute/slot1/dir_36218/Core_imgproc/cp_pipelines/masks,3032,3528,567,175,546,7,555.9960422163589,90.25362796833772,3.5976752606630327,0.991825908109438,62.13261864461383,1,0.8594104308390023,0.27795727172321416,174.44093524937213,167.0,11.0,5.091914942329012,5.0,20.0,22.258395388155602,-0.07136013240270343,370.237590053236,0.9649904519414386
19,28,20211112,file:/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1/202111125-p01-NJW_D08.TIF,0,p01,NJW,0,D08,TimePoint_1/202111125-p01-NJW_D08.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1,/var/lib/condor/execute/slot1/dir_36218/Core_imgproc/cp_pipelines/masks,3461,4053,588,200,567,7,576.8029471251084,103.44004622941347,3.906573478682232,0.9938879056003133,66.38284465378385,1,0.8539353565260301,0.2559788022564779,200.39276430102018,192.00260414900626,11.0,5.116654381586613,5.0,20.0,22.12215506959988,-0.1688162141061836,412.19595949289334,0.9603218645948945
19,29,20211112,file:/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1/202111125-p01-NJW_D08.TIF,0,p01,NJW,0,D08,TimePoint_1/202111125-p01-NJW_D08.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1,/var/lib/condor/execute/slot1/dir_36218/Core_imgproc/cp_pipelines/masks,3245,3801,609,188,588,7,598.0419106317412,97.52881355932203,3.773453854628177,0.9932363957496643,64.27800807947928,1,0.8537227045514338,0.265009203378356,189.32635857015552,180.01111076819674,11.0,5.042789973430345,5.0,20.0,21.982626470755765,-0.05252004238822772,392.2670273047588,0.9502196193265008
19,30,20211112,file:/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1/202111125-p01-NJW_D08.TIF,0,p01,NJW,0,D08,TimePoint_1/202111125-p01-NJW_D08.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1,/var/lib/condor/execute/slot1/dir_36218/Core_imgproc/cp_pipelines/masks,3885,4536,630,223,609,7,619.2061776061776,114.42110682110682,4.476366246117943,0.9951642547324414,70.33161189178098,1,0.8564814814814815,0.22339548308122328,225.2574844535451,215.00930212434997,11.0,5.083844099389223,5.0,20.0,22.125865359470527,0.0033231409672646013,467.4802307403552,0.9526728788621873
19,31,20211112,file:/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1/202111125-p01-NJW_D08.TIF,0,p01,NJW,0,D08,TimePoint_1/202111125-p01-NJW_D08.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1,/var/lib/condor/execute/slot1/dir_36218/Core_imgproc/cp_pipelines/masks,3543,4137,651,204,630,7,639.6200959638725,105.42957945244143,4.283238998529949,0.9942618222837779,67.16463136946916,1,0.8564176939811458,0.23346817685009172,206.16788459011227,196.01020381602586,11.0,5.035394019533059,5.0,20.0,22.05459564734634,0.15294414185664051,436.69343417595167,0.9578264395782644
19,32,20211112,file:/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1/202111125-p01-NJW_D08.TIF,0,p01,NJW,0,D08,TimePoint_1/202111125-p01-NJW_D08.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1,/var/lib/condor/execute/slot1/dir_36218/Core_imgproc/cp_pipelines/masks,4105,4767,672,234,651,7,660.9507917174178,119.88282582216809,4.847890905247467,0.9955931143683181,72.29556231981216,1,0.8611285924061255,0.20627526888395473,236.89840910835656,226.00221237855172,11.0,5.072849898276408,5.0,20.0,22.215906170726125,-0.0941530636128539,500.0782104868019,0.9553176634861531
19,33,20211112,file:/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1/202111125-p01-NJW_D08.TIF,0,p01,NJW,0,D08,TimePoint_1/202111125-p01-NJW_D08.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1,/var/lib/condor/execute/slot1/dir_36218/Core_imgproc/cp_pipelines/masks,2941,3423,693,170,672,7,682.025841550493,88.19483168990139,3.4710837422035716,0.9914179947560828,61.19311645165748,1,0.8591878469179083,0.288094461058771,169.6873527322359,162.01234520862909,11.0,5.085423844804055,5.0,20.0,22.183244998873445,0.01903387743812919,358.16652224137044,0.9579804560260586
19,34,20211112,file:/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1/202111125-p01-NJW_D08.TIF,0,p01,NJW,0,D08,TimePoint_1/202111125-p01-NJW_D08.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1,/var/lib/condor/execute/slot1/dir_36218/Core_imgproc/cp_pipelines/masks,3746,4368,714,215,693,7,702.8232781633743,110.47971169247197,4.3347746325528655,0.9947329858603565,69.06196735235625,1,0.8576007326007326,0.2306925007104863,216.32743040668342,207.0024154448445,11.0,5.07929804126535,5.0,20.0,22.17360049368683,-0.06763877750650978,451.7228714274745,0.9580562659846548
19,35,20211112,file:/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1/202111125-p01-NJW_D08.TIF,0,p01,NJW,0,D08,TimePoint_1/202111125-p01-NJW_D08.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1,/var/lib/condor/execute/slot1/dir_36218/Core_imgproc/cp_pipelines/masks,975,1155,735,62,714,7,723.7620512820513,33.672820512820515,1.5539432374157622,0.9228878178748888,35.233628199729644,1,0.8441558441558441,0.6435241493524688,56.91852140552002,54.230987451824994,11.0,4.757820701793494,4.242640687119285,20.0,21.91755374803458,-1.293544933871532,137.9827560572969,0.9643916913946587
