plate,well,row,col,species,stages,strains,treatment,conc,other,ImageNumber,ObjectNumber,Metadata_Date,Metadata_FileLocation,Metadata_Frame,Metadata_Plate,Metadata_Researcher,Metadata_Series,FileName_RawImage,FileName_WellMask,PathName_RawImage,PathName_WellMask,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Compactness,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity
202111125-p02-NJW_1015,D02,D,02,Cel,Adult,N2,DMSO,1p,48hr,43,27,20211112,file:/var/lib/condor/execute/slot1/dir_7615/input/202111125-p02-NJW_1015/TimePoint_1/202111125-p02-NJW_D02.TIF,0,p02,NJW,0,TimePoint_1/202111125-p02-NJW_D02.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_7615/input/202111125-p02-NJW_1015/TimePoint_1,/var/lib/condor/execute/slot1/dir_7615/Core_imgproc/cp_pipelines/masks,5121,5964,567,291,546,7,556.1253661394259,147.24350712751416,6.233615739727347,0.9972259328835166,80.74812510881456,1,0.8586519114688129,0.16042053949955842,297.77531067307905,283.01590061337544,11,4.98506290822583,5,20,22.164644336676087,-0.05277387033909363,633.3624817342638,0.9471056038468652
202111125-p02-NJW_1015,D02,D,02,Cel,Adult,N2,DMSO,1p,48hr,43,28,20211112,file:/var/lib/condor/execute/slot1/dir_7615/input/202111125-p02-NJW_1015/TimePoint_1/202111125-p02-NJW_D02.TIF,0,p02,NJW,0,TimePoint_1/202111125-p02-NJW_D02.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_7615/input/202111125-p02-NJW_1015/TimePoint_1,/var/lib/condor/execute/slot1/dir_7615/Core_imgproc/cp_pipelines/masks,4937,5733,588,280,567,7,577.0587401255823,143.14644520964148,5.606402402581992,0.9970080244180075,79.28419535038176,1,0.8611547182975754,0.17836750347057795,286.20406850848184,272.0073528417936,11,5.084889293129622,5,20,22.123036229464116,-0.0270797618604241,589.7645019878172,0.956412243316544
202111125-p02-NJW_1015,D02,D,02,Cel,Adult,N2,DMSO,1p,48hr,43,29,20211112,file:/var/lib/condor/execute/slot1/dir_7615/input/202111125-p02-NJW_1015/TimePoint_1/202111125-p02-NJW_D02.TIF,0,p02,NJW,0,TimePoint_1/202111125-p02-NJW_D02.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_7615/input/202111125-p02-NJW_1015/TimePoint_1,/var/lib/condor/execute/slot1/dir_7615/Core_imgproc/cp_pipelines/masks,5147,6006,609,293,588,7,598.1418301923451,149.33534097532544,5.907758052131653,0.9972685680297975,80.952850084181,1,0.856976356976357,0.16926894960418654,298.88245215275083,285,11,5.07070586373916,5,20,22.075667569346464,-0.10102590041429764,618.1492782986675,0.9545623145400594
202111125-p02-NJW_1015,D02,D,02,Cel,Adult,N2,DMSO,1p,48hr,43,30,20211112,file:/var/lib/condor/execute/slot1/dir_7615/input/202111125-p02-NJW_1015/TimePoint_1/202111125-p02-NJW_D02.TIF,0,p02,NJW,0,TimePoint_1/202111125-p02-NJW_D02.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_7615/input/202111125-p02-NJW_1015/TimePoint_1,/var/lib/condor/execute/slot1/dir_7615/Core_imgproc/cp_pipelines/masks,5072,5901,630,288,609,7,618.8266955835962,146.74743690851736,5.791542264977929,0.9971686056872577,80.36087960504629,1,0.8595153363836637,0.1726655792615218,294.1391518191899,280.0017857085915,11,5.07918228748469,5,20,22.118739750562586,-0.2931749185780629,607.5634918610405,0.9587901701323251
202111125-p02-NJW_1015,D02,D,02,Cel,Adult,N2,DMSO,1p,48hr,43,31,20211112,file:/var/lib/condor/execute/slot1/dir_7615/input/202111125-p02-NJW_1015/TimePoint_1/202111125-p02-NJW_D02.TIF,0,p02,NJW,0,TimePoint_1/202111125-p02-NJW_D02.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_7615/input/202111125-p02-NJW_1015/TimePoint_1,/var/lib/condor/execute/slot1/dir_7615/Core_imgproc/cp_pipelines/masks,5058,5880,651,287,630,7,640.0090945037564,146.3592328983788,5.837928598384252,0.9971498743391696,80.24989481158498,1,0.860204081632653,0.17129363320352486,293.07404166365643,279.0161285660741,11,5.097312568821255,5,20,22.111320841137992,-0.05259161077118235,609.1492782986674,0.952183734939759
202111125-p02-NJW_1015,D02,D,02,Cel,Adult,N2,DMSO,1p,48hr,43,32,20211112,file:/var/lib/condor/execute/slot1/dir_7615/input/202111125-p02-NJW_1015/TimePoint_1/202111125-p02-NJW_D02.TIF,0,p02,NJW,0,TimePoint_1/202111125-p02-NJW_D02.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_7615/input/202111125-p02-NJW_1015/TimePoint_1,/var/lib/condor/execute/slot1/dir_7615/Core_imgproc/cp_pipelines/masks,5069,5859,672,286,651,7,660.7837837837837,145.86683764056028,5.9107936449249445,0.9971531748491378,80.33711005670132,1,0.8651647038743813,0.16918201853631082,293.69213825345247,278.0071941515183,11,5.061017821001615,5,20,22.145138752376575,-0.1865060514917538,613.605122421383,0.9600378787878788
202111125-p02-NJW_1015,D02,D,02,Cel,Adult,N2,DMSO,1p,48hr,43,33,20211112,file:/var/lib/condor/execute/slot1/dir_7615/input/202111125-p02-NJW_1015/TimePoint_1/202111125-p02-NJW_D02.TIF,0,p02,NJW,0,TimePoint_1/202111125-p02-NJW_D02.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_7615/input/202111125-p02-NJW_1015/TimePoint_1,/var/lib/condor/execute/slot1/dir_7615/Core_imgproc/cp_pipelines/masks,5224,6069,693,296,672,7,681.8853369065849,150.66309341500767,5.996043967962874,0.9973670895786801,81.55613638284056,1,0.8607678365463832,0.1667766289478603,303.9748861131644,288,11,5.074770437040359,5,20,22.04371010669651,0.1236431780385109,627.3919189857867,0.9494729189385678
202111125-p02-NJW_1015,D02,D,02,Cel,Adult,N2,DMSO,1p,48hr,43,34,20211112,file:/var/lib/condor/execute/slot1/dir_7615/input/202111125-p02-NJW_1015/TimePoint_1/202111125-p02-NJW_D02.TIF,0,p02,NJW,0,TimePoint_1/202111125-p02-NJW_D02.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_7615/input/202111125-p02-NJW_1015/TimePoint_1,/var/lib/condor/execute/slot1/dir_7615/Core_imgproc/cp_pipelines/masks,5208,6090,714,297,693,7,703.0852534562212,151.86443932411674,5.808414407255373,0.9973476648518758,81.43114606206109,1,0.8551724137931035,0.1721640244454469,302.6562781245411,289.0017300986276,11,5.10645257226844,5,20,22.028793935921797,0.10280919947645956,616.5512985522207,0.9526248399487837
202111125-p02-NJW_1015,D02,D,02,Cel,Adult,N2,DMSO,1p,48hr,43,35,20211112,file:/var/lib/condor/execute/slot1/dir_7615/input/202111125-p02-NJW_1015/TimePoint_1/202111125-p02-NJW_D02.TIF,0,p02,NJW,0,TimePoint_1/202111125-p02-NJW_D02.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_7615/input/202111125-p02-NJW_1015/TimePoint_1,/var/lib/condor/execute/slot1/dir_7615/Core_imgproc/cp_pipelines/masks,5196,6048,735,295,714,7,724.1982294072363,150.5613933795227,5.853949064352649,0.9972874816861691,81.33727727459228,1,0.8591269841269841,0.17082485498369873,300.64898852423084,287,11,5.0973487492268506,5,20,22.129233768613098,0.1502543901430388,618.2497833620557,0.9600886917960089
202111125-p02-NJW_1015,D03,D,03,Cel,Adult,N2,ML 228,10uM,48hr,29,1,20211112,file:/var/lib/condor/execute/slot1/dir_7615/input/202111125-p02-NJW_1015/TimePoint_1/202111125-p02-NJW_D03.TIF,0,p02,NJW,0,TimePoint_1/202111125-p02-NJW_D03.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_7615/input/202111125-p02-NJW_1015/TimePoint_1,/var/lib/condor/execute/slot1/dir_7615/Core_imgproc/cp_pipelines/masks,2035,2394,21,121,0,7,9.767567567567568,63.48206388206388,2.611085229351762,0.9823755963646137,50.90228357879493,1,0.8500417710944027,0.38298251958947493,118.19897349368503,113.01769772916099,11,4.984575540683652,5,20,22.093467966523185,0.17571259548762258,258.40306627407983,0.9536082474226805
202111125-p02-NJW_1015,D03,D,03,Cel,Adult,N2,ML 228,10uM,48hr,29,2,20211112,file:/var/lib/condor/execute/slot1/dir_7615/input/202111125-p02-NJW_1015/TimePoint_1/202111125-p02-NJW_D03.TIF,0,p02,NJW,0,TimePoint_1/202111125-p02-NJW_D03.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_7615/input/202111125-p02-NJW_1015/TimePoint_1,/var/lib/condor/execute/slot1/dir_7615/Core_imgproc/cp_pipelines/masks,1876,2205,42,112,21,7,30.732942430703623,59.05756929637526,2.4741518099462283,0.9788955460665587,48.873278853819144,1,0.8507936507936508,0.404178917388959,108.47587643396827,104.01922899156675,11,4.978495407676338,5,20,22.16826288683811,0.04502155696568272,241.50966799187808,0.9630390143737166
202111125-p02-NJW_1015,D03,D,03,Cel,Adult,N2,ML 228,10uM,48hr,29,3,20211112,file:/var/lib/condor/execute/slot1/dir_7615/input/202111125-p02-NJW_1015/TimePoint_1/202111125-p02-NJW_D03.TIF,0,p02,NJW,0,TimePoint_1/202111125-p02-NJW_D03.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_7615/input/202111125-p02-NJW_1015/TimePoint_1,/var/lib/condor/execute/slot1/dir_7615/Core_imgproc/cp_pipelines/masks,1329,1554,63,81,42,7,51.95410082768999,42.794582392776526,1.8196547527208307,0.9579220827683376,41.135572865258986,1,0.8552123552123552,0.5495547979663474,76.98314463266709,73.10950690573696,11,4.946379215998508,5,20,22.0963462746262,0.22647639070871275,174.3259018078045,0.9630434782608696
202111125-p02-NJW_1015,D03,D,03,Cel,Adult,N2,ML 228,10uM,48hr,29,4,20211112,file:/var/lib/condor/execute/slot1/dir_7615/input/202111125-p02-NJW_1015/TimePoint_1/202111125-p02-NJW_D03.TIF,0,p02,NJW,0,TimePoint_1/202111125-p02-NJW_D03.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_7615/input/202111125-p02-NJW_1015/TimePoint_1,/var/lib/condor/execute/slot1/dir_7615/Core_imgproc/cp_pipelines/masks,1114,1302,84,69,63,7,72.98114901256733,37.43985637342909,1.7173938656438348,0.9402664520572224,37.66150359232848,1,0.8556067588325653,0.5822776126110766,64.83225831512343,61.1310068623117,10.770329614269007,4.770107869768899,4.47213595499958,20,22.071456460537938,0.24785672853601837,155.0538238691624,0.9578675838349097
202111125-p02-NJW_1015,D03,D,03,Cel,Adult,N2,ML 228,10uM,48hr,29,5,20211112,file:/var/lib/condor/execute/slot1/dir_7615/input/202111125-p02-NJW_1015/TimePoint_1/202111125-p02-NJW_D03.TIF,0,p02,NJW,0,TimePoint_1/202111125-p02-NJW_D03.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_7615/input/202111125-p02-NJW_1015/TimePoint_1,/var/lib/condor/execute/slot1/dir_7615/Core_imgproc/cp_pipelines/masks,1519,2184,105,111,84,7,93.72547728768927,67.1171823568137,2.567885804245683,0.9702972673439503,43.977845200199525,2,0.6955128205128205,0.3894254169506382,93.21102824346306,103.04368005850722,11,4.871315573100903,5,20,22.54921250889891,-0.3311434779192101,221.39696961967002,0.7878630705394191
202111125-p02-NJW_1015,D03,D,03,Cel,Adult,N2,ML 228,10uM,48hr,29,6,20211112,file:/var/lib/condor/execute/slot1/dir_7615/input/202111125-p02-NJW_1015/TimePoint_1/202111125-p02-NJW_D03.TIF,0,p02,NJW,0,TimePoint_1/202111125-p02-NJW_D03.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_7615/input/202111125-p02-NJW_1015/TimePoint_1,/var/lib/condor/execute/slot1/dir_7615/Core_imgproc/cp_pipelines/masks,1310,1974,126,101,105,7,115.15954198473283,58.44580152671756,2.853789086671392,0.9789019297316645,40.84046772017998,2,0.6636271529888551,0.35041131969790446,105.24859285475044,93.13431161500041,10.770329614269007,4.281194025930461,4,20,21.505512729818477,-0.9352137432939587,216.7462120245875,0.7371975239167136
202111125-p02-NJW_1015,D03,D,03,Cel,Adult,N2,ML 228,10uM,48hr,29,7,20211112,file:/var/lib/condor/execute/slot1/dir_7615/input/202111125-p02-NJW_1015/TimePoint_1/202111125-p02-NJW_D03.TIF,0,p02,NJW,0,TimePoint_1/202111125-p02-NJW_D03.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_7615/input/202111125-p02-NJW_1015/TimePoint_1,/var/lib/condor/execute/slot1/dir_7615/Core_imgproc/cp_pipelines/masks,2120,2499,147,126,126,7,135.8816037735849,66.32735849056604,2.639903676609856,0.984089303005759,51.95447848683061,1,0.8483393357342938,0.3788016997969382,123.627005029036,118.03812943282352,11,5.003513402193236,5,20,21.96537178777057,0.3034411369457008,265.19595949289334,0.9592760180995475
202111125-p02-NJW_1015,D03,D,03,Cel,Adult,N2,ML 228,10uM,48hr,29,8,20211112,file:/var/lib/condor/execute/slot1/dir_7615/input/202111125-p02-NJW_1015/TimePoint_1/202111125-p02-NJW_D03.TIF,0,p02,NJW,0,TimePoint_1/202111125-p02-NJW_D03.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_7615/input/202111125-p02-NJW_1015/TimePoint_1,/var/lib/condor/execute/slot1/dir_7615/Core_imgproc/cp_pipelines/masks,2118,2478,168,125,147,7,157.06421152030217,64.54627006610009,2.623917276636078,0.9831342944170343,51.929965874715094,1,0.8547215496368039,0.381109575711176,121.8598711150102,117,11,5.050751777308628,5,20,22.286354494673937,-0.042407769316637485,264.2670273047588,0.9644808743169399
202111125-p02-NJW_1015,D03,D,03,Cel,Adult,N2,ML 228,10uM,48hr,29,9,20211112,file:/var/lib/condor/execute/slot1/dir_7615/input/202111125-p02-NJW_1015/TimePoint_1/202111125-p02-NJW_D03.TIF,0,p02,NJW,0,TimePoint_1/202111125-p02-NJW_D03.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_7615/input/202111125-p02-NJW_1015/TimePoint_1,/var/lib/condor/execute/slot1/dir_7615/Core_imgproc/cp_pipelines/masks,1478,1722,189,89,168,7,177.82679296346413,46.59472259810555,2.083394786157406,0.966294077502895,43.380272556988054,1,0.8583042973286876,0.47998584168696645,85.9322365902814,81.09870529176159,11,4.8932429250075815,5,20,22.122462111049416,0.5789382317349573,196.71067811865476,0.9498714652956298
202111125-p02-NJW_1015,D03,D,03,Cel,Adult,N2,ML 228,10uM,48hr,29,10,20211112,file:/var/lib/condor/execute/slot1/dir_7615/input/202111125-p02-NJW_1015/TimePoint_1/202111125-p02-NJW_D03.TIF,0,p02,NJW,0,TimePoint_1/202111125-p02-NJW_D03.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_7615/input/202111125-p02-NJW_1015/TimePoint_1,/var/lib/condor/execute/slot1/dir_7615/Core_imgproc/cp_pipelines/masks,1607,1911,210,98,189,7,198.53702551337898,52.380211574362164,2.172750140109557,0.9728172157775985,45.23379210711176,1,0.8409209837781266,0.4602462020550493,94.3132608323621,90.0222194794152,11,4.932971719788022,5,20,21.840529041265555,-0.30516920428500477,209.46803743153546,0.9588305489260143
202111125-p02-NJW_1015,D03,D,03,Cel,Adult,N2,ML 228,10uM,48hr,29,11,20211112,file:/var/lib/condor/execute/slot1/dir_7615/input/202111125-p02-NJW_1015/TimePoint_1/202111125-p02-NJW_D03.TIF,0,p02,NJW,0,TimePoint_1/202111125-p02-NJW_D03.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_7615/input/202111125-p02-NJW_1015/TimePoint_1,/var/lib/condor/execute/slot1/dir_7615/Core_imgproc/cp_pipelines/masks,2411,2793,231,140,210,7,219.94981335545418,71.9991704686852,2.9840465473272624,0.9868050445390786,55.40560027972332,1,0.8632295023272467,0.3351154159762272,138.49949069309295,132,11,5.046848985414991,5,20,22.42486140866264,-0.09683435677516689,300.68124086713186,0.9537183544303798
202111125-p02-NJW_1015,D03,D,03,Cel,Adult,N2,ML 228,10uM,48hr,29,12,20211112,file:/var/lib/condor/execute/slot1/dir_7615/input/202111125-p02-NJW_1015/TimePoint_1/202111125-p02-NJW_D03.TIF,0,p02,NJW,0,TimePoint_1/202111125-p02-NJW_D03.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_7615/input/202111125-p02-NJW_1015/TimePoint_1,/var/lib/condor/execute/slot1/dir_7615/Core_imgproc/cp_pipelines/masks,1752,2121,252,108,231,7,240.68093607305937,58.61643835616438,2.555468945518687,0.9780521650906078,47.23045291309417,1,0.826025459688826,0.39131760992580894,104.28177834687722,100.04498987955368,10.198039027185569,4.811069509166416,4.47213595499958,20,21.72816954451241,-0.7784076924734996,237.19595949289334,0.9284578696343402
202111125-p02-NJW_1015,D03,D,03,Cel,Adult,N2,ML 228,10uM,48hr,29,13,20211112,file:/var/lib/condor/execute/slot1/dir_7615/input/202111125-p02-NJW_1015/TimePoint_1/202111125-p02-NJW_D03.TIF,0,p02,NJW,0,TimePoint_1/202111125-p02-NJW_D03.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_7615/input/202111125-p02-NJW_1015/TimePoint_1,/var/lib/condor/execute/slot1/dir_7615/Core_imgproc/cp_pipelines/masks,1657,1932,273,99,252,7,261.9191309595655,52.015691007845504,2.213986226185456,0.971464712807765,45.93210125420091,1,0.8576604554865425,0.45167399334860825,94.98176981396034,91.19758768739445,11,5.0131398608504,5,20,22.52816848833435,-0.8032621535249209,214.71067811865476,0.9589120370370371
202111125-p02-NJW_1015,D04,D,04,Cel,Adult,DA1814,ML 228,5uM,48hr,18,1,20211112,file:/var/lib/condor/execute/slot1/dir_7615/input/202111125-p02-NJW_1015/TimePoint_1/202111125-p02-NJW_D04.TIF,0,p02,NJW,0,TimePoint_1/202111125-p02-NJW_D04.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_7615/input/202111125-p02-NJW_1015/TimePoint_1,/var/lib/condor/execute/slot1/dir_7615/Core_imgproc/cp_pipelines/masks,3209,3780,21,187,0,7,9.555313181676535,96.37986911810533,3.834691851671048,0.9932182453991808,63.920463852002335,1,0.8489417989417989,0.26077714681669373,188.16972394641857,179.00279327429502,10.44030650891055,5.022277026771532,5,20,21.877526073017737,-0.03042415300431767,393.2375900532359,0.9564828614008942
202111125-p02-NJW_1015,D04,D,04,Cel,Adult,DA1814,ML 228,5uM,48hr,18,2,20211112,file:/var/lib/condor/execute/slot1/dir_7615/input/202111125-p02-NJW_1015/TimePoint_1/202111125-p02-NJW_D04.TIF,0,p02,NJW,0,TimePoint_1/202111125-p02-NJW_D04.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_7615/input/202111125-p02-NJW_1015/TimePoint_1,/var/lib/condor/execute/slot1/dir_7615/Core_imgproc/cp_pipelines/masks,2929,3423,42,170,21,7,31.12359166951178,88.05530897917377,3.389239175178698,0.9914908433217118,61.068147397225765,1,0.8556821501606777,0.29505146975862945,169.81356082129258,162.01234520862909,11,5.089727557835729,5,20,22.10572616688502,0.19378960256206348,353.1959594928933,0.9593842122502456
202111125-p02-NJW_1015,D04,D,04,Cel,Adult,DA1814,ML 228,5uM,48hr,18,3,20211112,file:/var/lib/condor/execute/slot1/dir_7615/input/202111125-p02-NJW_1015/TimePoint_1/202111125-p02-NJW_D04.TIF,0,p02,NJW,0,TimePoint_1/202111125-p02-NJW_D04.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_7615/input/202111125-p02-NJW_1015/TimePoint_1,/var/lib/condor/execute/slot1/dir_7615/Core_imgproc/cp_pipelines/masks,1752,2037,63,104,42,7,52.0074200913242,54.596461187214615,2.3034416867778127,0.9755831088947358,47.23045291309417,1,0.8600883652430045,0.434132978377611,101.08705166034306,96.08329719571451,11,4.957565797214442,5,20,22.20180916009882,-0.19334838573455707,225.1959594928933,0.9636963696369637
202111125-p02-NJW_1015,D04,D,04,Cel,Adult,DA1814,ML 228,5uM,48hr,18,4,20211112,file:/var/lib/condor/execute/slot1/dir_7615/input/202111125-p02-NJW_1015/TimePoint_1/202111125-p02-NJW_D04.TIF,0,p02,NJW,0,TimePoint_1/202111125-p02-NJW_D04.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_7615/input/202111125-p02-NJW_1015/TimePoint_1,/var/lib/condor/execute/slot1/dir_7615/Core_imgproc/cp_pipelines/masks,3396,3948,84,195,63,7,73.0409305064782,100.42962308598351,4.060615985231164,0.9935722529225056,65.75653194870159,1,0.8601823708206687,0.24626805480673195,196.15702246626086,187.00267377767625,11,5.046716522222342,5,20,22.20492141797855,0.08941871742687911,416.27922061357856,0.9579689703808181
202111125-p02-NJW_1015,D04,D,04,Cel,Adult,DA1814,ML 228,5uM,48hr,18,5,20211112,file:/var/lib/condor/execute/slot1/dir_7615/input/202111125-p02-NJW_1015/TimePoint_1/202111125-p02-NJW_D04.TIF,0,p02,NJW,0,TimePoint_1/202111125-p02-NJW_D04.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_7615/input/202111125-p02-NJW_1015/TimePoint_1,/var/lib/condor/execute/slot1/dir_7615/Core_imgproc/cp_pipelines/masks,3166,3675,105,182,84,7,93.77795325331648,93.87365761212887,3.851532624589243,0.9926317376284886,63.49075837184121,1,0.8614965986394558,0.25963690236341896,183.06985989690048,174.0258601472781,11,5.03552798126031,5,20,22.18262368838153,0.09715594751942494,391.4507934888324,0.9539017776438686
202111125-p02-NJW_1015,D04,D,04,Cel,Adult,DA1814,ML 228,5uM,48hr,18,6,20211112,file:/var/lib/condor/execute/slot1/dir_7615/input/202111125-p02-NJW_1015/TimePoint_1/202111125-p02-NJW_D04.TIF,0,p02,NJW,0,TimePoint_1/202111125-p02-NJW_D04.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_7615/input/202111125-p02-NJW_1015/TimePoint_1,/var/lib/condor/execute/slot1/dir_7615/Core_imgproc/cp_pipelines/masks,1532,1806,126,93,105,7,114.89882506527415,49.84791122715405,2.065230252392705,0.9698142269325329,44.16563123667847,1,0.8482834994462901,0.4842075109259291,89.78560803339852,85.05292469985967,11,4.898525584505178,5,20,21.8937681323755,0.24050914611875573,199.39696961967,0.9580988117573483
202111125-p02-NJW_1015,D04,D,04,Cel,Adult,DA1814,ML 228,5uM,48hr,18,7,20211112,file:/var/lib/condor/execute/slot1/dir_7615/input/202111125-p02-NJW_1015/TimePoint_1/202111125-p02-NJW_D04.TIF,0,p02,NJW,0,TimePoint_1/202111125-p02-NJW_D04.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_7615/input/202111125-p02-NJW_1015/TimePoint_1,/var/lib/condor/execute/slot1/dir_7615/Core_imgproc/cp_pipelines/masks,2331,2772,147,139,126,7,135.49120549120548,72.81467181467181,2.92783544852204,0.9875813404341898,54.47863231375825,1,0.8409090909090909,0.34154924946509413,138.06467016281138,131.01526628603247,10.198039027185569,4.963770907088567,5,20,21.691139934751863,0.04660620460850484,292.8528137423857,0.9487179487179487
202111125-p02-NJW_1015,D04,D,04,Cel,Adult,DA1814,ML 228,5uM,48hr,18,8,20211112,file:/var/lib/condor/execute/slot1/dir_7615/input/202111125-p02-NJW_1015/TimePoint_1/202111125-p02-NJW_D04.TIF,0,p02,NJW,0,TimePoint_1/202111125-p02-NJW_D04.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_7615/input/202111125-p02-NJW_1015/TimePoint_1,/var/lib/condor/execute/slot1/dir_7615/Core_imgproc/cp_pipelines/masks,3509,4347,168,214,147,7,156.30721003134795,105.32829866058707,4.910342612016237,0.9947046892018053,66.84158557721149,1,0.8072233724407637,0.20365177728186867,211.76991598436803,206,11,4.830191235338816,4.47213595499958,20,21.764530158520213,-0.6233040540809573,465.32085117392114,0.9050812483879288
202111125-p02-NJW_1015,D04,D,04,Cel,Adult,DA1814,ML 228,5uM,48hr,18,9,20211112,file:/var/lib/condor/execute/slot1/dir_7615/input/202111125-p02-NJW_1015/TimePoint_1/202111125-p02-NJW_D04.TIF,0,p02,NJW,0,TimePoint_1/202111125-p02-NJW_D04.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_7615/input/202111125-p02-NJW_1015/TimePoint_1,/var/lib/condor/execute/slot1/dir_7615/Core_imgproc/cp_pipelines/masks,1697,2289,189,116,168,7,178.2687094873306,64.54154390100177,2.887983335535923,0.9835655109176155,46.48319596817296,1,0.7413717780690258,0.3462623858300173,112.17268538044192,108,10.04987562112089,4.440022625168602,4,20,20.252959521181527,-1.8928180159502053,248.16652224137047,0.8833940655908381
202111125-p02-NJW_1015,D04,D,04,Cel,Adult,DA1814,ML 228,5uM,48hr,18,10,20211112,file:/var/lib/condor/execute/slot1/dir_7615/input/202111125-p02-NJW_1015/TimePoint_1/202111125-p02-NJW_D04.TIF,0,p02,NJW,0,TimePoint_1/202111125-p02-NJW_D04.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_7615/input/202111125-p02-NJW_1015/TimePoint_1,/var/lib/condor/execute/slot1/dir_7615/Core_imgproc/cp_pipelines/masks,2450,2877,210,144,189,7,198.61673469387756,75.29673469387755,3.0480779313512434,0.9880232142851924,55.85191925620058,1,0.851581508515815,0.3280756012549489,142.72683020018326,136.01470508735443,11,5.017477514004989,5,20,22.023507473822924,0.08141074382573363,306.3380951166243,0.9607843137254902
202111125-p02-NJW_1015,D04,D,04,Cel,Adult,DA1814,ML 228,5uM,48hr,18,11,20211112,file:/var/lib/condor/execute/slot1/dir_7615/input/202111125-p02-NJW_1015/TimePoint_1/202111125-p02-NJW_D04.TIF,0,p02,NJW,0,TimePoint_1/202111125-p02-NJW_D04.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_7615/input/202111125-p02-NJW_1015/TimePoint_1,/var/lib/condor/execute/slot1/dir_7615/Core_imgproc/cp_pipelines/masks,3260,3801,231,188,210,7,220.10398773006136,96.51042944785276,3.8325151742502634,0.9930586484578023,64.42639921520238,1,0.8576690344646146,0.2609252552263215,188.51585435587933,180.01111076819674,11,5.0737704149637475,5,20,22.17327992536294,0.10758291989762116,396.237590053236,0.9585416054101735
202111125-p02-NJW_1015,D04,D,04,Cel,Adult,DA1814,ML 228,5uM,48hr,18,12,20211112,file:/var/lib/condor/execute/slot1/dir_7615/input/202111125-p02-NJW_1015/TimePoint_1/202111125-p02-NJW_D04.TIF,0,p02,NJW,0,TimePoint_1/202111125-p02-NJW_D04.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_7615/input/202111125-p02-NJW_1015/TimePoint_1,/var/lib/condor/execute/slot1/dir_7615/Core_imgproc/cp_pipelines/masks,2788,3255,252,162,231,7,240.81671449067431,84.42647058823529,3.3972134972314194,0.9905996513648861,59.580129663518136,1,0.8565284178187405,0.29435889172551455,161.62501811495477,154.02921800749363,11,5.020570861124989,5,20,22.109174568878448,0.10577347571591245,344.99494936611666,0.9590643274853801
